27/04/20 18:19:13
Comments: 
3670845558.142515,000020920204,00,06,00,01,AA,05,02,00,
3670845558.142806,000020920286,00,00,00,00,AA,FF,00,00,
3670845558.143094,000020924008,00,00,02,00,AA,04,05,00,
3670845558.143380,00002092408A,00,00,01,01,AA,04,02,00,
3670845558.143668,00002092410C,00,00,01,00,AA,FF,00,00,
3670845558.143956,00002092800E,00,00,00,00,AA,18,05,00,
3670845558.144244,000020928080,00,00,00,01,AA,09,05,00,
3670845558.147532,000020928102,00,00,00,01,AA,09,05,00,
3670845558.147818,000020928184,00,00,00,01,AA,04,05,00,
3670845558.148109,000020928206,00,00,00,00,AA,FF,00,00,
3670845558.148402,0000208A000C,00,00,00,00,AA,05,05,00,
3670845558.148685,0000208A008E,00,04,00,01,AA,F9,05,00,
3670845558.148980,0000208A0100,00,00,00,00,AA,FF,00,00,
3670845558.149270,0000208A0182,00,00,00,00,AA,05,02,00,
3670845558.149559,0000208A0204,00,04,00,00,AA,05,02,00,
3670845558.152225,0000208A0286,00,00,00,00,AA,FF,00,00,
3670845558.152514,0000208A4008,00,00,02,00,AA,FF,00,00,
3670845558.152799,0000208A408A,00,00,01,01,AA,04,02,01,
3670845558.153089,0000208A410C,00,00,01,00,AA,FF,00,00,
3670845558.153377,0000208A800E,00,00,00,00,AA,18,05,00,
3670845558.153671,0000208A8080,00,00,00,00,AA,09,05,00,
3670845558.153959,0000208A8102,00,00,00,01,AA,09,05,00,
3670845558.154249,0000208A8184,00,00,00,00,AA,FF,00,00,
3670845558.157215,0000208A8206,00,00,00,00,AA,FF,00,00,
3670845558.157511,0000209E000C,00,00,00,00,AA,FF,00,00,
3670845558.157801,0000209E008E,00,00,00,00,AA,FF,00,00,
3670845558.158094,0000209E0100,00,00,00,00,AA,FF,00,00,
3670845558.158389,0000209E0182,00,00,00,00,AA,FF,00,00,
3670845558.158683,0000209E0204,00,00,00,00,AA,FF,00,00,
3670845558.158975,0000209E0286,00,00,00,00,AA,FF,00,00,
3670845558.159265,0000209E4008,00,00,02,01,AA,04,05,00,
3670845558.162495,0000209E408A,00,00,01,01,AA,04,02,01,
3670845558.162785,0000209E410C,00,00,01,00,AA,FF,00,00,
3670845558.163074,0000209E800E,00,00,00,00,AA,18,05,00,
3670845558.163366,0000209E8080,00,00,00,00,AA,09,05,00,
3670845558.163658,0000209E8102,00,00,00,00,AA,09,05,00,
3670845558.163949,0000209E8184,00,00,00,00,AA,FF,00,00,
3670845558.164242,0000209E8206,00,00,00,00,AA,FF,00,00,
3670845558.164536,0000209C000C,00,00,00,00,AA,05,05,00,
3670845558.167202,0000209C008E,00,00,00,00,AA,05,05,00,
3670845558.167498,0000209C0100,00,00,00,00,AA,FF,00,00,
3670845558.167792,0000209C0182,00,00,00,00,AA,05,02,00,
3670845558.168086,0000209C0204,00,00,00,00,AA,05,02,00,
3670845558.168375,0000209C0286,00,00,00,00,AA,FF,00,00,
3670845558.168665,0000209C4008,00,00,02,00,AA,04,05,00,
3670845558.168952,0000209C408A,00,00,01,01,AA,04,02,01,
3670845558.169244,0000209C410C,00,00,01,00,AA,FF,00,00,
3670845558.172572,0000209C800E,00,00,00,00,AA,18,05,00,
3670845558.172864,0000209C8080,00,00,00,01,AA,09,05,00,
3670845558.173155,0000209C8102,00,00,00,01,AA,09,05,00,
3670845558.173445,0000209C8184,00,00,00,00,AA,04,05,00,
3670845558.173737,0000209C8206,00,00,00,00,AA,FF,00,00,
3670845558.174025,0000209A000C,00,06,00,01,AA,05,05,00,
3670845558.174309,0000209A008E,00,06,00,01,AA,05,05,00,
3670845558.174601,0000209A0100,00,00,00,00,AA,FF,00,00,
3670845558.177201,0000209A0182,00,06,00,01,AA,05,02,00,
3670845558.177491,0000209A0204,00,06,00,01,AA,05,02,00,
3670845558.177779,0000209A0286,00,00,00,00,AA,FF,00,00,
3670845558.178067,0000209A4008,00,00,02,00,AA,04,05,00,
3670845558.178353,0000209A408A,00,00,01,01,AA,04,02,01,
3670845558.178641,0000209A410C,00,00,01,00,AA,FF,00,00,
3670845558.178926,0000209A800E,00,00,00,00,AA,18,05,00,
3670845558.179217,0000209A8080,00,00,00,01,AA,09,05,00,
3670845558.182179,0000209A8102,00,00,00,01,AA,09,05,00,
3670845558.182470,0000209A8184,00,00,00,00,AA,04,05,00,
3670845558.182760,0000209A8206,00,00,00,00,AA,FF,00,00,
3670845558.183048,00002096000C,00,06,00,01,AA,05,05,00,
3670845558.183336,00002096008E,00,00,00,00,AA,05,05,00,
3670845558.183628,000020960100,00,00,00,00,AA,FF,00,00,
3670845558.183914,000020960182,00,06,00,01,AA,05,02,00,
3670845558.184204,000020960204,00,00,00,00,AA,05,02,00,
3670845558.187466,000020960286,00,00,00,00,AA,FF,00,00,
3670845558.187754,000020964008,00,00,02,00,AA,04,05,00,
3670845558.188040,00002096408A,00,00,01,01,AA,04,02,01,
3670845558.188328,00002096410C,00,00,01,00,AA,FF,00,00,
3670845558.188618,00002096800E,00,00,00,00,AA,18,05,00,
3670845558.188910,000020968080,00,00,00,00,AA,09,05,00,
3670845558.189196,000020968102,00,00,00,01,AA,09,05,00,
3670845558.189486,000020968184,00,00,00,00,AA,04,05,00,
3670845558.192163,000020968206,00,00,00,00,AA,FF,00,00,
3670845558.192459,0000208E000C,00,00,00,00,AA,FF,00,00,
3670845558.192749,0000208E008E,00,00,00,00,AA,05,05,00,
3670845558.193043,0000208E0100,00,00,00,00,AA,FF,00,00,
3670845558.193335,0000208E0182,00,00,00,00,AA,FF,00,00,
3670845558.193626,0000208E0204,00,00,00,00,AA,05,02,00,
3670845558.193917,0000208E0286,00,00,00,00,AA,04,02,00,
3670845558.194205,0000208E4008,00,0A,02,01,AA,04,05,00,
3670845558.197165,0000208E408A,00,00,01,01,AA,04,02,01,
3670845558.197454,0000208E410C,00,00,01,00,AA,FF,00,00,
3670845558.197745,0000208E800E,00,00,00,00,AA,18,05,00,
3670845558.198035,0000208E8080,00,00,00,01,AA,09,05,00,
3670845558.198325,0000208E8102,00,00,00,01,AA,09,05,00,
3670845558.198615,0000208E8184,00,00,00,00,AA,04,05,00,
3670845558.198905,0000208E8206,00,00,00,01,AA,04,05,00,
3670845558.199199,00002084000C,00,00,00,00,AA,FF,00,00,
3670845558.202466,00002084008E,00,00,00,00,AA,05,05,00,
3670845558.202758,000020840100,00,00,00,00,AA,FF,00,00,
3670845558.203052,000020840182,00,00,00,00,AA,FF,00,00,
3670845558.203348,000020840204,00,00,00,00,AA,FF,00,00,
3670845558.203636,000020840286,00,00,00,00,AA,04,02,00,
3670845558.203924,000020844008,00,00,02,00,AA,04,05,00,
3670845558.204210,00002084408A,00,00,01,01,AA,04,02,00,
3670845558.204498,00002084410C,00,00,01,00,AA,FF,00,00,
3670845558.207164,00002084800E,00,00,00,00,AA,18,05,00,
3670845558.207456,000020848080,00,00,00,00,AA,09,05,00,
3670845558.207743,000020848102,00,00,00,01,AA,09,05,00,
3670845558.208031,000020848184,00,00,00,01,AA,04,05,00,
3670845558.208321,000020848206,00,00,00,01,AA,04,05,00,
3670845558.208621,000021000080,00,00,00,00,00,00,00,00,
3670845558.208920,000021000082,00,00,00,00,00,00,00,00,
3670845558.209215,000023060086,01,03,03,00,00,00,00,00,
3670845558.209521,000023060088,01,03,03,00,00,04,00,00,
3670845558.222255,000020940008,00,00,00,00,AA,FF,00,00,
3670845558.222541,00002094008A,00,02,00,01,AA,18,05,00,
3670845558.222831,00002094010C,00,00,00,00,AA,FF,00,00,
3670845558.223121,00002094018E,00,00,00,00,AA,FF,00,00,
3670845558.223409,000020940200,00,02,00,01,AA,18,02,00,
3670845558.223701,000020940282,00,00,00,00,AA,04,02,00,
3670845558.223990,000020944004,00,00,02,00,AA,04,05,00,
3670845558.224278,000020944086,00,00,01,01,AA,04,02,01,
3670845558.224556,00003786808A,01,99,6D,AE,00,03,00,03,
3670845558.224849,00003786810C,01,61,6D,A3,10,F8,00,00,
3670845558.227565,000020944108,00,00,01,00,AA,FF,00,00,
3670845558.227853,00002094800A,00,00,00,00,AA,18,05,00,
3670845558.228138,00002094808C,00,00,00,01,AA,09,05,00,
3670845558.228426,00002094810E,00,00,00,01,AA,09,05,00,
3670845558.228719,000020948180,00,00,00,00,AA,04,05,00,
3670845558.229009,000020948202,00,00,00,00,AA,04,05,00,
3670845558.229299,0000208C0008,00,03,00,01,AA,04,05,00,
3670845558.229583,0000208C008A,00,16,00,01,AA,13,05,00,
3670845558.232242,0000208C010C,00,00,00,00,AA,FF,00,00,
3670845558.232528,0000208C018E,00,03,00,00,AA,FF,00,00,
3670845558.232818,0000208C0200,00,16,00,01,AA,05,02,00,
3670845558.233109,0000208C0282,00,00,00,00,AA,FF,00,00,
3670845558.233402,0000208C4004,00,00,02,00,AA,FF,00,00,
3670845558.233685,0000208C4086,00,0A,01,01,AA,04,02,01,
3670845558.233974,0000208C4108,00,00,01,00,AA,FF,00,00,
3670845558.234260,0000208C800A,00,00,00,00,AA,18,05,00,
3670845558.237545,0000208C808C,00,00,00,01,AA,09,05,00,
3670845558.237832,0000208C810E,00,00,00,01,AA,09,05,00,
3670845558.238125,0000208C8180,00,00,00,00,AA,FF,00,00,
3670845558.238415,0000208C8202,00,00,00,00,AA,FF,00,00,
3670845558.238707,000020920008,00,00,00,00,AA,FF,00,00,
3670845558.238991,00002092008A,00,06,00,01,AA,05,05,00,
3670845558.239281,00002092010C,00,00,00,00,AA,FF,00,00,
3670845558.239569,00002092018E,00,00,00,00,AA,FF,00,00,
3670845558.242235,000020920200,00,06,00,01,AA,05,02,00,
3670845558.242525,000020920282,00,00,00,00,AA,FF,00,00,
3670845558.242815,000020924004,00,00,02,00,AA,04,05,00,
3670845558.243099,000020924086,00,00,01,01,AA,04,02,00,
3670845558.243387,000020924108,00,00,01,00,AA,FF,00,00,
3670845558.243675,00002092800A,00,00,00,00,AA,18,05,00,
3670845558.243961,00002092808C,00,00,00,01,AA,09,05,00,
3670845558.244245,00002092810E,00,00,00,01,AA,09,05,00,
3670845558.247251,000020928180,00,00,00,01,AA,04,05,00,
3670845558.247540,000020928202,00,00,00,00,AA,FF,00,00,
3670845558.247833,0000208A0008,00,00,00,00,AA,05,05,00,
3670845558.248121,0000208A008A,00,04,00,01,AA,F9,05,00,
3670845558.248412,0000208A010C,00,00,00,00,AA,FF,00,00,
3670845558.248702,0000208A018E,00,00,00,00,AA,05,02,00,
3670845558.248991,0000208A0200,00,04,00,00,AA,05,02,00,
3670845558.249281,0000208A0282,00,00,00,00,AA,FF,00,00,
3670845558.252558,0000208A4004,00,00,02,00,AA,FF,00,00,
3670845558.252841,0000208A4086,00,00,01,01,AA,04,02,01,
3670845558.253132,0000208A4108,00,00,01,00,AA,FF,00,00,
3670845558.253419,0000208A800A,00,00,00,00,AA,18,05,00,
3670845558.253707,0000208A808C,00,00,00,00,AA,09,05,00,
3670845558.253992,0000208A810E,00,00,00,01,AA,09,05,00,
3670845558.254286,0000208A8180,00,00,00,00,AA,FF,00,00,
3670845558.254576,0000208A8202,00,00,00,00,AA,FF,00,00,
3670845558.257232,0000209E0008,00,00,00,00,AA,FF,00,00,
3670845558.257524,0000209E008A,00,00,00,00,AA,FF,00,00,
3670845558.257819,0000209E010C,00,00,00,00,AA,FF,00,00,
3670845558.258109,0000209E018E,00,00,00,00,AA,FF,00,00,
3670845558.258403,0000209E0200,00,00,00,00,AA,FF,00,00,
3670845558.258695,0000209E0282,00,00,00,00,AA,FF,00,00,
3670845558.258989,0000209E4004,00,00,02,01,AA,04,05,00,
3670845558.259274,0000209E4086,00,00,01,01,AA,04,02,01,
3670845558.262531,0000209E4108,00,00,01,00,AA,FF,00,00,
3670845558.262821,0000209E800A,00,00,00,00,AA,18,05,00,
3670845558.263113,0000209E808C,00,00,00,00,AA,09,05,00,
3670845558.263401,0000209E810E,00,00,00,00,AA,09,05,00,
3670845558.263695,0000209E8180,00,00,00,00,AA,FF,00,00,
3670845558.263990,0000209E8202,00,00,00,00,AA,FF,00,00,
3670845558.264288,0000209C0008,00,00,00,00,AA,05,05,00,
3670845558.264583,0000209C008A,00,00,00,00,AA,05,05,00,
3670845558.267219,0000209C010C,00,00,00,00,AA,FF,00,00,
3670845558.267510,0000209C018E,00,00,00,00,AA,05,02,00,
3670845558.267804,0000209C0200,00,00,00,00,AA,05,02,00,
3670845558.268095,0000209C0282,00,00,00,00,AA,FF,00,00,
3670845558.268385,0000209C4004,00,00,02,00,AA,04,05,00,
3670845558.268673,0000209C4086,00,00,01,01,AA,04,02,01,
3670845558.268964,0000209C4108,00,00,01,00,AA,FF,00,00,
3670845558.269252,0000209C800A,00,00,00,00,AA,18,05,00,
3670845558.272236,0000209C808C,00,00,00,01,AA,09,05,00,
3670845558.272523,0000209C810E,00,00,00,01,AA,09,05,00,
3670845558.272818,0000209C8180,00,00,00,00,AA,04,05,00,
3670845558.273112,0000209C8202,00,00,00,00,AA,FF,00,00,
3670845558.273400,0000209A0008,00,06,00,01,AA,05,05,00,
3670845558.273688,0000209A008A,00,06,00,01,AA,05,05,00,
3670845558.273980,0000209A010C,00,00,00,00,AA,FF,00,00,
3670845558.274266,0000209A018E,00,06,00,01,AA,05,02,00,
3670845558.277525,0000209A0200,00,06,00,01,AA,05,02,00,
3670845558.277819,0000209A0282,00,00,00,00,AA,FF,00,00,
3670845558.278109,0000209A4004,00,00,02,00,AA,04,05,00,
3670845558.278393,0000209A4086,00,00,01,01,AA,04,02,01,
3670845558.278681,0000209A4108,00,00,01,00,AA,FF,00,00,
