"Time","Header","half0_0","half0_1","half0_2","half0_3","half1_3","half1_2","half1_1","half1_0","Priority Index","H/U","Class Type","Address","Data Item Type","Data Item Number","Counter","Att"
"3669040111.609756","000037868104","6D","B9","6D","CF","03","00","D5","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.610048","000037868086","01","77","6D","CF","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.610332","000037868108","6D","C4","6D","B9","02","00","39","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.610626","00003786808A","01","61","6D","C4","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.610908","00003786810C","6D","B9","6D","CF","0B","00","8E","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.611203","00003786808E","01","99","6D","DB","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.611489","000037868100","6D","A3","6D","C4","02","00","DB","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.611783","000037868082","01","A4","6D","DB","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.612069","000037868104","6D","C4","6D","C4","0A","00","23","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.612365","000037868086","01","61","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.612648","000037868108","6D","C4","6D","C4","0C","00","AB","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.612941","00003786808A","01","6C","6D","AE","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.613224","00003786810C","6D","B9","6D","B9","06","00","21","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.613518","00003786808E","01","61","6D","DB","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.613806","000037868100","6D","DB","6D","C4","0B","00","D2","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.614101","000037868082","01","6C","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.614389","000037868104","6D","E6","6D","DB","0A","00","02","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.614680","000037868086","01","8D","6D","CF","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.614965","000037868108","6D","C4","6D","DB","05","00","00","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.615258","00003786808A","01","61","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.615545","00003786810C","6D","CF","6D","E6","01","00","1B","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.615839","00003786808E","01","61","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.616131","000037868100","6D","CF","6D","F1","03","00","1A","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.616426","000037868082","01","82","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.616714","000037868104","6D","DB","6D","CF","06","00","0C","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.617009","000037868086","01","8D","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.617290","000037868108","6D","CF","6D","DB","03","00","43","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.617586","00003786808A","01","6C","6D","F1","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.617867","00003786810C","6D","C4","6D","CF","0C","00","4A","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.618164","00003786808E","01","8D","6D","F1","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.618450","000037868100","6D","C4","6D","E6","0B","00","1C","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.618743","000037868082","01","8D","6D","E6","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.619030","000037868104","6D","AE","6D","DB","07","00","7B","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.619324","000037868086","01","8D","6D","F1","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.619611","000037868108","6D","AE","6D","C4","0B","00","0C","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.619906","00003786808A","01","82","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.620191","00003786810C","6D","CF","6D","E6","07","00","11","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.620485","00003786808E","01","6C","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.620773","000037868100","6D","C4","6D","F1","02","00","31","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.621067","000037868082","01","6C","6D","C4","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.621351","000037868104","6D","E6","6D","CF","09","00","53","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.621643","000037868086","01","61","6D","F1","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.621928","000037868108","6D","CF","6D","E6","02","00","64","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.622220","00003786808A","01","6C","6D","DB","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.622502","00003786810C","6D","C4","6D","DB","08","00","9D","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.622796","00003786808E","01","61","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.623085","000037868100","6D","DB","6D","FC","0B","00","EC","10","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.623380","000037868082","01","77","6D","DB","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.623666","000037868104","6D","DB","6D","CF","08","00","F6","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.623959","000037868086","01","61","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.624240","000037868108","6D","C4","6D","DB","05","00","16","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.624533","00003786808A","01","82","6D","CF","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.624819","00003786810C","6D","C4","6D","DB","0F","00","3F","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.625113","00003786808E","01","82","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.625397","000037868100","6D","AE","6D","E6","08","00","51","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.625690","000037868082","01","61","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.625988","000037868104","6D","CF","6D","FC","04","00","F0","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.626280","000037868086","01","77","6D","C4","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.626565","000037868108","6D","F1","6D","E6","02","00","C1","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.626858","00003786808A","01","8D","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.627140","00003786810C","6D","CF","6D","CF","06","00","2D","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.627432","00003786808E","01","99","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.627719","000037868100","6D","B9","6D","F1","08","00","68","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.628019","000037868082","01","82","6D","F1","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.628304","000037868104","6D","E6","6D","DB","09","00","9C","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.628597","000037868086","01","99","6D","E6","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.628885","000037868108","6D","C4","6D","CF","07","00","F8","10","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.629190","00003786808A","01","82","6D","CF","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.629475","00003786810C","6D","CF","6D","DB","07","00","36","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.629766","00003786808E","01","8D","6D","E6","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.630053","000037868100","6D","B9","6D","E6","04","00","4C","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.630350","000037868082","01","77","6D","E6","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.630638","000037868104","6D","DB","6D","C4","08","00","61","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.630932","000037868086","01","82","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.631216","000037868108","6D","CF","6D","CF","06","00","6C","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.631510","00003786808A","01","61","6D","CF","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.631795","00003786810C","6D","CF","6D","DB","07","00","3E","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.632088","00003786808E","01","8D","6D","E6","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.632373","000037868100","6D","CF","6D","DB","06","00","4F","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.632667","000037868082","01","8D","6D","E6","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.632953","000037868104","6D","C4","6D","DB","09","00","F9","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.633243","000037868086","01","61","6D","CF","03","00","03","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.633527","000037868108","6D","CF","6D","E6","09","00","2D","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.633822","00003786808A","01","61","6D","C4","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.634117","00003786810C","6D","DB","6D","F1","03","00","FB","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.634409","00003786808E","01","A4","6D","E6","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.634694","000037868100","6D","C4","6D","CF","04","00","8A","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.634990","000037868082","01","82","6D","DB","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.635276","000037868104","6D","E6","6D","DB","05","00","7B","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.635568","000037868086","01","99","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.635852","000037868108","6D","F1","6D","DB","06","00","A2","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.636147","00003786808A","01","82","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.636434","00003786810C","6D","CF","6D","DB","0A","00","00","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.636727","00003786808E","01","77","6D","DB","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.637017","000037868100","6D","C4","6D","E6","03","00","C0","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.637311","000037868082","01","61","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.637597","000037868104","6D","E6","6D","DB","05","00","44","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.637887","000037868086","01","99","6D","CF","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.638173","000037868108","6D","CF","6D","DB","05","00","37","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.638467","00003786808A","01","8D","6D","C4","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.638753","00003786810C","6D","B9","6D","E6","0B","00","FB","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.639044","00003786808E","01","61","6D","DB","03","00","03","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.639329","000037868100","6D","CF","6D","C4","03","00","65","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.639626","000037868082","01","61","6D","CF","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.639915","000037868104","6D","CF","6D","F1","06","00","3E","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.640210","000037868086","01","8D","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.640496","000037868108","6D","CF","6D","E6","05","00","07","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.640793","00003786808A","01","6C","6D","C4","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.641078","00003786810C","6D","CF","6D","DB","07","00","EA","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.641375","00003786808E","01","82","6D","CF","04","00","04","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.641663","000037868100","6D","C4","6D","CF","03","00","C2","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.641961","000037868082","01","61","6D","F1","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.642251","000037868104","6D","DB","6D","DB","02","00","78","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.642543","000037868086","01","6C","6D","DB","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.642831","000037868108","6D","AE","6D","DB","01","00","02","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.643127","00003786808A","01","56","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.643414","00003786810C","6D","DB","6D","DB","04","00","00","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.643706","00003786808E","01","77","6D","CF","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.643991","000037868100","6D","CF","6D","CF","05","00","E8","10","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.644286","000037868082","01","77","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.644572","000037868104","6D","E6","6D","CF","07","00","0C","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.644864","000037868086","01","99","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.645151","000037868108","6D","CF","6D","E6","02","00","FC","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.645447","00003786808A","01","82","6D","E6","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.645732","00003786810C","6D","C4","6D","C4","0D","00","8B","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.646025","00003786808E","01","6C","6D","E6","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.646311","000037868100","6D","CF","6D","E6","01","00","2C","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.646605","000037868082","01","8D","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.646893","000037868104","6D","CF","6D","CF","00","00","70","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.647186","000037868086","01","77","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.647471","000037868108","6D","CF","6D","E6","07","00","05","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.647766","00003786808A","01","56","6D","F1","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.648052","00003786810C","6D","CF","6D","DB","04","00","04","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.648345","00003786808E","01","56","6D","E6","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.648633","000037868100","6D","DB","6D","C4","04","00","23","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.648930","000037868082","01","6C","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.649220","000037868104","6D","CF","6D","CF","07","00","D0","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.649517","000037868086","01","82","6D","DB","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.649803","000037868108","6D","DB","6D","DB","05","00","00","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.650095","00003786808A","01","61","6D","DB","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.650381","00003786810C","6D","C4","6D","C4","0C","00","0F","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.650672","00003786808E","01","8D","6D","DB","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.650959","000037868100","6D","B9","6D","DB","04","00","45","12","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.651255","000037868082","01","82","6D","C4","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.651544","000037868104","6D","DB","6D","CF","02","00","78","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.651842","000037868086","01","8D","6D","F1","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.652126","000037868108","6D","C4","6D","DB","09","00","47","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.652418","00003786808A","01","8D","6D","CF","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.652702","00003786810C","6D","C4","6D","F1","0B","00","4D","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
"3669040111.652992","00003786808E","01","99","6D","DB","02","00","02","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","7","0"
"3669040111.653275","000037868100","6D","C4","6D","E6","02","00","4F","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","0","0"
"3669040111.653571","000037868082","01","8D","6D","E6","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","1","0"
"3669040111.653855","000037868104","6D","C4","6D","CF","05","00","DE","11","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","2","0"
"3669040111.654149","000037868086","01","6C","6D","E6","00","00","00","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","3","0"
"3669040111.654433","000037868108","6D","B9","6D","E6","05","00","41","14","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","4","0"
"3669040111.654725","00003786808A","01","77","6D","E6","01","00","01","00","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","1","5","0"
"3669040111.655011","00003786810C","6D","CF","6D","DB","03","00","E8","13","5","Unit(1)","I/O_Data(3)","3","Set_Timestamp_Message_Number(2)","2","6","0"
