"Time","Header","half0_0","half0_1","half0_2","half0_3","half1_3","half1_2","half1_1","half1_0","Priority Index","H/U","Class Type","Address","Data Item Type","Data Item Number","Counter","Att"
"3666088331.635488","000020860000","00","02","00","01","00","05","00","AA","0","Host(0)","I/O_Configuration(1)","3","Status_Message_Type(0) / Version_Message_Number(0)","0","0","0"
"3666088331.635772","000020860082","00","04","00","01","00","05","27","AA","0","Host(0)","I/O_Configuration(1)","3","Status_Message_Type(0) / Version_Message_Number(0)","1","1","0"
"3666088331.636066","000020860104","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","3","Status_Message_Type(0) / Version_Message_Number(0)","2","2","0"
"3666088331.636352","000020860186","00","02","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","3","Status_Message_Type(0) / Version_Message_Number(0)","3","3","0"
"3666088331.636641","000020860208","00","04","00","01","00","02","27","AA","0","Host(0)","I/O_Configuration(1)","3","Status_Message_Type(0) / Version_Message_Number(0)","4","4","0"
"3666088331.636929","00002086028A","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","3","Status_Message_Type(0) / Version_Message_Number(0)","5","5","0"
"3666088331.637221","00002086400C","00","00","02","00","00","05","04","AA","0","Host(0)","I/O_Configuration(1)","3","Bit_Message_Number(1)","0","6","0"
"3666088331.637505","00002086408E","00","00","01","01","01","02","04","AA","0","Host(0)","I/O_Configuration(1)","3","Bit_Message_Number(1)","1","7","0"
"3666088331.640422","000020864100","00","00","01","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","3","Bit_Message_Number(1)","2","0","0"
"3666088331.640710","000020868002","00","00","00","00","00","05","18","AA","0","Host(0)","I/O_Configuration(1)","3","Set_Timestamp_Message_Number(2)","0","1","0"
"3666088331.640998","000020868084","00","00","00","01","00","05","09","AA","0","Host(0)","I/O_Configuration(1)","3","Set_Timestamp_Message_Number(2)","1","2","0"
"3666088331.641284","000020868106","00","00","00","01","00","05","09","AA","0","Host(0)","I/O_Configuration(1)","3","Set_Timestamp_Message_Number(2)","2","3","0"
"3666088331.641572","000020868188","00","00","00","00","00","05","04","AA","0","Host(0)","I/O_Configuration(1)","3","Set_Timestamp_Message_Number(2)","3","4","0"
"3666088331.641863","00002086820A","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","3","Set_Timestamp_Message_Number(2)","4","5","0"
"3666088331.642159","000020940000","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","10","Status_Message_Type(0) / Version_Message_Number(0)","0","0","0"
"3666088331.642445","000020940082","00","02","00","01","00","05","18","AA","0","Host(0)","I/O_Configuration(1)","10","Status_Message_Type(0) / Version_Message_Number(0)","1","1","0"
"3666088331.645725","000020940104","00","00","00","00","00","00","FF","AA","0","Host(0)","I/O_Configuration(1)","10","Status_Message_Type(0) / Version_Message_Number(0)","2","2","0"
